record_id,generated_baseline,provenance_kind,generator,source_id,build_id,evidence_status,epistemic_status,validation_status,target_build_observed,live_capture,state_id,field_id,field_path,availability,required,access_class,production_observation,legal_action_input,privileged,freshness,importance,target_build_field_verified,omission_risk
matrix:profile_selection:combat.hand,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,combat.hand,combat.hand,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,missed lethal or illegal card play
matrix:profile_selection:combat.enemies,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,combat.enemies,combat.enemies,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,wrong target or death
matrix:profile_selection:combat.intents,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,combat.intents,combat.visible_intents,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,avoidable HP loss or death
matrix:profile_selection:combat.piles,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,combat.piles,combat.piles,not_applicable,false,VIS_ON_DEMAND,false,false,false,on_pile_change_or_inspection,high,false,wrong next-turn estimate
matrix:profile_selection:economy.offers,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,economy.offers,economy.offers_prices,not_applicable,false,VIS_DIRECT,false,false,false,on_offer_change,high,false,regretful purchase or reward
matrix:profile_selection:choice.options,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,choice.options,choice.visible_options,required,true,VIS_DIRECT,true,true,false,every_choice_generation,critical,false,invalid or harmful choice
matrix:profile_selection:selection.domain,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,selection.domain,selection.valid_candidates,not_applicable,false,DERIVED_EXACT,false,false,false,every_selection_mutation,critical,false,wrong card/target selection
matrix:profile_selection:history.actions,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,history.actions,history.observed_actions,available,false,OBS_HISTORY,true,true,false,every_settlement,high,false,inconsistent planning state
matrix:profile_selection:derived.legal_actions,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,derived.legal_actions,derived.legal_actions,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,illegal or invented command
matrix:profile_selection:derived.survival_lethal,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,derived.survival_lethal,derived.survival_and_lethal,not_applicable,false,DERIVED_EXACT,false,false,false,every_action,high,false,tactical regret or death
matrix:profile_selection:estimate.risk_budget,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,estimate.risk_budget,estimates.risk_budget,not_applicable,false,ESTIMATED,false,false,false,on_context_change,high,false,over-risking or excessive hoarding
matrix:profile_selection:estimate.future_distribution,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,estimate.future_distribution,estimates.future_outcome_distribution,not_applicable,false,ESTIMATED,false,false,false,on_belief_update,situational,false,overconfident speculation
matrix:profile_selection:security.hidden_future_rng,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,security.hidden_future_rng,security.hidden_future_rng_state,denied_unavailable,false,PRIVILEGED,false,false,true,never,prohibited,false,fair-play violation
matrix:profile_selection:state.contextual_domain,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,profile_selection,state.contextual_domain,state.contextual_choice_domain,available,false,VIS_ON_DEMAND,true,true,false,on_context_change,situational,false,avoidable uncertainty in nested choices
matrix:save_slot_selection:state.identity,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.identity,state.identity.state_id,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,wrong-screen mutation or unsafe policy dispatch
matrix:save_slot_selection:state.parent,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.parent,state.identity.parent_state,available,false,DERIVED_EXACT,true,true,false,every_generation,high,false,family policy mismatch
matrix:save_slot_selection:state.input_enabled,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.input_enabled,state.input_enabled,required,true,VIS_DIRECT,true,true,false,every_generation,critical,false,stale or duplicated mutation
matrix:save_slot_selection:state.stability,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.stability,state.stability,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,action during unresolved transition
matrix:save_slot_selection:state.observation_generation,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.observation_generation,state.observation_generation,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,action applied to changed state
matrix:save_slot_selection:state.transition_id,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.transition_id,state.transition_id,available,false,OBS_HISTORY,true,true,false,on_transition,high,false,unreconcilable action outcome
matrix:save_slot_selection:state.active_modal,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.active_modal,state.active_modal,required,true,VIS_DIRECT,true,true,false,every_generation,critical,false,wrong control activation
matrix:save_slot_selection:state.visible_controls,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.visible_controls,state.visible_controls,available,false,VIS_DIRECT,true,true,false,every_generation,high,false,invented or unavailable action
matrix:save_slot_selection:state.inspection_surfaces,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.inspection_surfaces,state.inspection_surfaces,available,false,VIS_ON_DEMAND,true,true,false,on_inspection,high,false,avoidable uncertainty or wrong estimate
matrix:save_slot_selection:state.entry_context,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.entry_context,state.entry_context,available,false,OBS_HISTORY,true,true,false,on_transition,high,false,incorrect branch or memory update
matrix:save_slot_selection:state.exit_context,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.exit_context,state.exit_context,available,false,OBS_HISTORY,true,true,false,on_transition,high,false,false settlement
matrix:save_slot_selection:state.confusable_evidence,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.confusable_evidence,state.confusable_evidence,available,false,DERIVED_EXACT,true,true,false,every_generation,high,false,wrong state classification
matrix:save_slot_selection:state.recovery_policy,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,state.recovery_policy,state.recovery_policy_id,available,false,DERIVED_EXACT,true,true,false,every_generation,high,false,unsafe retry
matrix:save_slot_selection:run.character,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,run.character,run.character_id,available,false,VIS_DIRECT,true,true,false,on_run_setup,high,false,wrong ruleset or card valuation
matrix:save_slot_selection:run.location,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,run.location,run.act_floor_node,required,true,VIS_DIRECT,true,true,false,on_room_transition,critical,false,route and resource-budget failure
matrix:save_slot_selection:run.resources,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,run.resources,run.resources,required,true,VIS_DIRECT,true,true,false,every_mutation,critical,false,avoidable death or illegal purchase
matrix:save_slot_selection:run.deck,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,run.deck,run.deck,available,false,VIS_ON_DEMAND,true,true,false,on_deck_mutation,high,false,dilution and synergy errors
matrix:save_slot_selection:run.inventory,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,run.inventory,run.relics_potions,available,false,VIS_ON_DEMAND,true,true,false,on_inventory_mutation,high,false,wrong sequencing or replacement choice
matrix:save_slot_selection:map.reachable,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,map.reachable,map.reachable_nodes,not_applicable,false,DERIVED_EXACT,false,false,false,on_map_change,critical,false,illegal route or lost progression
matrix:save_slot_selection:combat.hand,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,combat.hand,combat.hand,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,missed lethal or illegal card play
matrix:save_slot_selection:combat.enemies,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,combat.enemies,combat.enemies,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,wrong target or death
matrix:save_slot_selection:combat.intents,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,combat.intents,combat.visible_intents,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,avoidable HP loss or death
matrix:save_slot_selection:combat.piles,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,save_slot_selection,combat.piles,combat.piles,not_applicable,false,VIS_ON_DEMAND,false,false,false,on_pile_change_or_inspection,high,false,wrong next-turn estimate
